Dataset Index	Waveguide Separation [cm]	Beam Speed [mm/ns]	rf Field Amplitude [V/cm]	Dataset (0) Acquisition Start Date [yymmdd-hhmmss]	Dataset (180) Acquisition Start Date [yymmdd-hhmmss]	rf Frequency [MHz]	FOSOF Phase (0) [rad]	FOSOF Phase Error (0) [rad]	FOSOF Phase (180) [rad]	FOSOF Phase Error (180) [rad]
62	6	3.22	14	180416-162046	180416-165123	908.14026	-0.19838	0.01256	0.27114	0.01181
62	6	3.22	14	180416-162046	180416-165123	908.37649	-0.15737	0.01256	0.23792	0.01181
62	6	3.22	14	180416-162046	180416-165123	908.46882	-0.14045	0.01256	0.22405	0.01181
62	6	3.22	14	180416-162046	180416-165123	908.48583	-0.14716	0.01256	0.21827	0.01181
62	6	3.22	14	180416-162046	180416-165123	908.65615	-0.11960	0.01256	0.20039	0.01181
62	6	3.22	14	180416-162046	180416-165123	908.72388	-0.12049	0.01256	0.18346	0.01181
62	6	3.22	14	180416-162046	180416-165123	908.88153	-0.09280	0.01256	0.14184	0.01181
62	6	3.22	14	180416-162046	180416-165123	908.91941	-0.09786	0.01256	0.14697	0.01181
62	6	3.22	14	180416-162046	180416-165123	908.95952	-0.07523	0.01256	0.14668	0.01181
62	6	3.22	14	180416-162046	180416-165123	909.16544	-0.07371	0.01256	0.13983	0.01181
62	6	3.22	14	180416-162046	180416-165123	909.17756	-0.07644	0.01256	0.11456	0.01181
62	6	3.22	14	180416-162046	180416-165123	909.31471	-0.04647	0.01256	0.13353	0.01181
62	6	3.22	14	180416-162046	180416-165123	909.48000	-0.01576	0.01256	0.07567	0.01181
62	6	3.22	14	180416-162046	180416-165123	909.50495	-0.02642	0.01256	0.06111	0.01181
62	6	3.22	14	180416-162046	180416-165123	909.62354	0.00081	0.01256	0.04737	0.01181
62	6	3.22	14	180416-162046	180416-165123	909.73116	0.00610	0.01256	0.03755	0.01181
62	6	3.22	14	180416-162046	180416-165123	909.83502	0.04088	0.01256	0.02891	0.01181
62	6	3.22	14	180416-162046	180416-165123	909.87507	0.03894	0.01256	0.01936	0.01181
62	6	3.22	14	180416-162046	180416-165123	909.99076	0.06333	0.01256	0.01655	0.01181
62	6	3.22	14	180416-162046	180416-165123	910.16950	0.08350	0.01256	-0.04960	0.01181
62	6	3.22	14	180416-162046	180416-165123	910.20717	0.05733	0.01256	-0.00025	0.01181
62	6	3.22	14	180416-162046	180416-165123	910.30118	0.07346	0.01256	-0.03316	0.01181
62	6	3.22	14	180416-162046	180416-165123	910.33494	0.08837	0.01256	-0.04788	0.01181
62	6	3.22	14	180416-162046	180416-165123	910.57374	0.10708	0.01256	-0.06906	0.01181
62	6	3.22	14	180416-162046	180416-165123	910.66070	0.12003	0.01256	-0.08061	0.01181
62	6	3.22	14	180416-162046	180416-165123	910.70585	0.18296	0.01256	-0.09108	0.01181
62	6	3.22	14	180416-162046	180416-165123	910.88142	0.18772	0.01256	-0.11983	0.01181
62	6	3.22	14	180416-162046	180416-165123	910.97997	0.20084	0.01256	-0.13022	0.01181
62	6	3.22	14	180416-162046	180416-165123	911.13002	0.20307	0.01256	-0.14738	0.01181
62	6	3.22	14	180416-162046	180416-165123	911.20978	0.21738	0.01256	-0.13838	0.01181
62	6	3.22	14	180416-162046	180416-165123	911.27552	0.22595	0.01256	-0.14580	0.01181
62	6	3.22	14	180416-162046	180416-165123	911.38199	0.23679	0.01256	-0.18077	0.01181
62	6	3.22	14	180416-162046	180416-165123	911.45517	0.23356	0.01256	-0.18043	0.01181
62	6	3.22	14	180416-162046	180416-165123	911.48236	0.26746	0.01256	-0.18703	0.01181
62	6	3.22	14	180416-162046	180416-165123	911.70339	0.28644	0.01256	-0.21092	0.01181
62	6	3.22	14	180416-162046	180416-165123	911.72747	0.26769	0.01256	-0.22025	0.01181
62	6	3.22	14	180416-162046	180416-165123	911.85853	0.26642	0.01256	-0.23494	0.01181
62	6	3.22	14	180416-162046	180416-165123	911.86545	0.28838	0.01256	-0.24517	0.01181
62	6	3.22	14	180416-162046	180416-165123	912.08520	0.33401	0.01256	-0.26119	0.01181
63	6	3.22	14	180416-174938	180416-171942	907.93970	-0.24373	0.01460	0.31973	0.01301
63	6	3.22	14	180416-174938	180416-171942	908.07181	-0.19060	0.01460	0.27253	0.01301
63	6	3.22	14	180416-174938	180416-171942	908.14026	-0.18167	0.01460	0.25616	0.01301
63	6	3.22	14	180416-174938	180416-171942	908.37649	-0.19712	0.01460	0.20841	0.01301
63	6	3.22	14	180416-174938	180416-171942	908.46882	-0.16586	0.01460	0.20980	0.01301
63	6	3.22	14	180416-174938	180416-171942	908.48583	-0.14582	0.01460	0.21123	0.01301
63	6	3.22	14	180416-174938	180416-171942	908.65615	-0.10292	0.01460	0.18179	0.01301
63	6	3.22	14	180416-174938	180416-171942	908.72388	-0.12387	0.01460	0.19234	0.01301
63	6	3.22	14	180416-174938	180416-171942	908.88153	-0.11067	0.01460	0.17932	0.01301
63	6	3.22	14	180416-174938	180416-171942	908.91941	-0.09892	0.01460	0.17753	0.01301
63	6	3.22	14	180416-174938	180416-171942	908.95952	-0.09929	0.01460	0.13993	0.01301
63	6	3.22	14	180416-174938	180416-171942	909.16544	-0.06421	0.01460	0.10139	0.01301
63	6	3.22	14	180416-174938	180416-171942	909.17756	-0.07845	0.01460	0.14590	0.01301
63	6	3.22	14	180416-174938	180416-171942	909.31471	-0.03916	0.01460	0.09370	0.01301
63	6	3.22	14	180416-174938	180416-171942	909.48000	-0.00561	0.01460	0.08309	0.01301
63	6	3.22	14	180416-174938	180416-171942	909.50495	-0.01137	0.01460	0.07453	0.01301
63	6	3.22	14	180416-174938	180416-171942	909.62354	-0.02970	0.01460	0.06060	0.01301
63	6	3.22	14	180416-174938	180416-171942	909.73116	0.00465	0.01460	0.04118	0.01301
63	6	3.22	14	180416-174938	180416-171942	909.83502	0.01315	0.01460	0.02813	0.01301
63	6	3.22	14	180416-174938	180416-171942	909.87507	0.04659	0.01460	0.02304	0.01301
63	6	3.22	14	180416-174938	180416-171942	909.99076	0.07026	0.01460	0.02297	0.01301
63	6	3.22	14	180416-174938	180416-171942	910.16950	0.07270	0.01460	-0.00925	0.01301
63	6	3.22	14	180416-174938	180416-171942	910.20717	0.06419	0.01460	-0.00838	0.01301
63	6	3.22	14	180416-174938	180416-171942	910.30118	0.10919	0.01460	-0.02251	0.01301
63	6	3.22	14	180416-174938	180416-171942	910.33494	0.10748	0.01460	-0.02373	0.01301
63	6	3.22	14	180416-174938	180416-171942	910.57374	0.13693	0.01460	-0.07105	0.01301
63	6	3.22	14	180416-174938	180416-171942	910.66070	0.12064	0.01460	-0.08122	0.01301
63	6	3.22	14	180416-174938	180416-171942	910.70585	0.13574	0.01460	-0.09817	0.01301
63	6	3.22	14	180416-174938	180416-171942	910.88142	0.18138	0.01460	-0.10291	0.01301
63	6	3.22	14	180416-174938	180416-171942	910.97997	0.19228	0.01460	-0.13735	0.01301
63	6	3.22	14	180416-174938	180416-171942	911.13002	0.21283	0.01460	-0.15881	0.01301
63	6	3.22	14	180416-174938	180416-171942	911.20978	0.19331	0.01460	-0.15107	0.01301
63	6	3.22	14	180416-174938	180416-171942	911.27552	0.22332	0.01460	-0.16318	0.01301
63	6	3.22	14	180416-174938	180416-171942	911.38199	0.23033	0.01460	-0.16092	0.01301
63	6	3.22	14	180416-174938	180416-171942	911.45517	0.25099	0.01460	-0.19688	0.01301
63	6	3.22	14	180416-174938	180416-171942	911.48236	0.26193	0.01460	-0.18382	0.01301
63	6	3.22	14	180416-174938	180416-171942	911.70339	0.28132	0.01460	-0.21800	0.01301
63	6	3.22	14	180416-174938	180416-171942	911.72747	0.29662	0.01460	-0.24412	0.01301
63	6	3.22	14	180416-174938	180416-171942	911.85853	0.30410	0.01460	-0.25473	0.01301
63	6	3.22	14	180416-174938	180416-171942	911.86545	0.31994	0.01460	-0.25884	0.01301
63	6	3.22	14	180416-174938	180416-171942	912.08520	0.32198	0.01460	-0.24261	0.01301
64	6	3.22	24	180417-133446	180417-130154	907.93970	-0.26653	0.00863	0.32997	0.00799
64	6	3.22	24	180417-133446	180417-130154	908.07181	-0.24475	0.00863	0.30119	0.00799
64	6	3.22	24	180417-133446	180417-130154	908.14026	-0.24004	0.00863	0.29759	0.00799
64	6	3.22	24	180417-133446	180417-130154	908.37649	-0.19414	0.00863	0.24474	0.00799
64	6	3.22	24	180417-133446	180417-130154	908.46882	-0.19464	0.00863	0.23980	0.00799
64	6	3.22	24	180417-133446	180417-130154	908.48583	-0.17418	0.00863	0.25935	0.00799
64	6	3.22	24	180417-133446	180417-130154	908.65615	-0.16462	0.00863	0.21378	0.00799
64	6	3.22	24	180417-133446	180417-130154	908.72388	-0.14137	0.00863	0.21140	0.00799
64	6	3.22	24	180417-133446	180417-130154	908.88153	-0.12994	0.00863	0.17077	0.00799
64	6	3.22	24	180417-133446	180417-130154	908.91941	-0.11687	0.00863	0.16146	0.00799
64	6	3.22	24	180417-133446	180417-130154	908.95952	-0.12586	0.00863	0.15934	0.00799
64	6	3.22	24	180417-133446	180417-130154	909.16544	-0.08491	0.00863	0.15095	0.00799
64	6	3.22	24	180417-133446	180417-130154	909.17756	-0.09487	0.00863	0.13551	0.00799
64	6	3.22	24	180417-133446	180417-130154	909.31471	-0.05617	0.00863	0.12404	0.00799
64	6	3.22	24	180417-133446	180417-130154	909.48000	-0.03705	0.00863	0.08764	0.00799
64	6	3.22	24	180417-133446	180417-130154	909.50495	-0.04212	0.00863	0.09534	0.00799
64	6	3.22	24	180417-133446	180417-130154	909.62354	-0.02196	0.00863	0.08600	0.00799
64	6	3.22	24	180417-133446	180417-130154	909.73116	-0.01407	0.00863	0.05432	0.00799
64	6	3.22	24	180417-133446	180417-130154	909.83502	0.00759	0.00863	0.04330	0.00799
64	6	3.22	24	180417-133446	180417-130154	909.87507	0.01203	0.00863	0.03907	0.00799
64	6	3.22	24	180417-133446	180417-130154	909.99076	0.02710	0.00863	0.01847	0.00799
64	6	3.22	24	180417-133446	180417-130154	910.16950	0.07235	0.00863	-0.01020	0.00799
64	6	3.22	24	180417-133446	180417-130154	910.20717	0.06636	0.00863	-0.01634	0.00799
64	6	3.22	24	180417-133446	180417-130154	910.30118	0.08861	0.00863	-0.03195	0.00799
64	6	3.22	24	180417-133446	180417-130154	910.33494	0.07499	0.00863	-0.02999	0.00799
64	6	3.22	24	180417-133446	180417-130154	910.57374	0.11755	0.00863	-0.05112	0.00799
64	6	3.22	24	180417-133446	180417-130154	910.66070	0.12956	0.00863	-0.08969	0.00799
64	6	3.22	24	180417-133446	180417-130154	910.70585	0.14470	0.00863	-0.09268	0.00799
64	6	3.22	24	180417-133446	180417-130154	910.88142	0.15138	0.00863	-0.12041	0.00799
64	6	3.22	24	180417-133446	180417-130154	910.97997	0.18626	0.00863	-0.13679	0.00799
64	6	3.22	24	180417-133446	180417-130154	911.13002	0.21275	0.00863	-0.14399	0.00799
64	6	3.22	24	180417-133446	180417-130154	911.20978	0.20634	0.00863	-0.17623	0.00799
64	6	3.22	24	180417-133446	180417-130154	911.27552	0.23261	0.00863	-0.15076	0.00799
64	6	3.22	24	180417-133446	180417-130154	911.38199	0.23755	0.00863	-0.18770	0.00799
64	6	3.22	24	180417-133446	180417-130154	911.45517	0.25868	0.00863	-0.20886	0.00799
64	6	3.22	24	180417-133446	180417-130154	911.48236	0.27356	0.00863	-0.20367	0.00799
64	6	3.22	24	180417-133446	180417-130154	911.70339	0.29653	0.00863	-0.22850	0.00799
64	6	3.22	24	180417-133446	180417-130154	911.72747	0.29912	0.00863	-0.22440	0.00799
64	6	3.22	24	180417-133446	180417-130154	911.85853	0.32721	0.00863	-0.24978	0.00799
64	6	3.22	24	180417-133446	180417-130154	911.86545	0.31346	0.00863	-0.26388	0.00799
64	6	3.22	24	180417-133446	180417-130154	912.08520	0.36145	0.00863	-0.28519	0.00799
65	6	3.22	24	180417-140802	180417-144935	907.93970	-0.26761	0.00841	0.32256	0.00939
65	6	3.22	24	180417-140802	180417-144935	908.07181	-0.25019	0.00841	0.30775	0.00939
65	6	3.22	24	180417-140802	180417-144935	908.14026	-0.24555	0.00841	0.30634	0.00939
65	6	3.22	24	180417-140802	180417-144935	908.37649	-0.18964	0.00841	0.25042	0.00939
65	6	3.22	24	180417-140802	180417-144935	908.46882	-0.18278	0.00841	0.23473	0.00939
65	6	3.22	24	180417-140802	180417-144935	908.48583	-0.18558	0.00841	0.23019	0.00939
65	6	3.22	24	180417-140802	180417-144935	908.65615	-0.16069	0.00841	0.22234	0.00939
65	6	3.22	24	180417-140802	180417-144935	908.72388	-0.15455	0.00841	0.19448	0.00939
65	6	3.22	24	180417-140802	180417-144935	908.88153	-0.12332	0.00841	0.18271	0.00939
65	6	3.22	24	180417-140802	180417-144935	908.91941	-0.11794	0.00841	0.17276	0.00939
65	6	3.22	24	180417-140802	180417-144935	908.95952	-0.12250	0.00841	0.16221	0.00939
65	6	3.22	24	180417-140802	180417-144935	909.16544	-0.08144	0.00841	0.13114	0.00939
65	6	3.22	24	180417-140802	180417-144935	909.17756	-0.07234	0.00841	0.14778	0.00939
65	6	3.22	24	180417-140802	180417-144935	909.31471	-0.06318	0.00841	0.11010	0.00939
65	6	3.22	24	180417-140802	180417-144935	909.48000	-0.04433	0.00841	0.10052	0.00939
65	6	3.22	24	180417-140802	180417-144935	909.50495	-0.03626	0.00841	0.10379	0.00939
65	6	3.22	24	180417-140802	180417-144935	909.62354	-0.01923	0.00841	0.09540	0.00939
65	6	3.22	24	180417-140802	180417-144935	909.73116	0.00667	0.00841	0.06836	0.00939
65	6	3.22	24	180417-140802	180417-144935	909.83502	0.01225	0.00841	0.05131	0.00939
65	6	3.22	24	180417-140802	180417-144935	909.87507	0.03209	0.00841	0.04254	0.00939
65	6	3.22	24	180417-140802	180417-144935	909.99076	0.03130	0.00841	0.03154	0.00939
65	6	3.22	24	180417-140802	180417-144935	910.16950	0.04547	0.00841	-0.00814	0.00939
65	6	3.22	24	180417-140802	180417-144935	910.20717	0.06372	0.00841	-0.01438	0.00939
65	6	3.22	24	180417-140802	180417-144935	910.30118	0.07796	0.00841	-0.02207	0.00939
65	6	3.22	24	180417-140802	180417-144935	910.33494	0.07944	0.00841	-0.04086	0.00939
65	6	3.22	24	180417-140802	180417-144935	910.57374	0.13915	0.00841	-0.06681	0.00939
65	6	3.22	24	180417-140802	180417-144935	910.66070	0.12810	0.00841	-0.08087	0.00939
65	6	3.22	24	180417-140802	180417-144935	910.70585	0.13148	0.00841	-0.09694	0.00939
65	6	3.22	24	180417-140802	180417-144935	910.88142	0.16664	0.00841	-0.12239	0.00939
65	6	3.22	24	180417-140802	180417-144935	910.97997	0.18297	0.00841	-0.11688	0.00939
65	6	3.22	24	180417-140802	180417-144935	911.13002	0.20685	0.00841	-0.14778	0.00939
65	6	3.22	24	180417-140802	180417-144935	911.20978	0.21803	0.00841	-0.17132	0.00939
65	6	3.22	24	180417-140802	180417-144935	911.27552	0.23092	0.00841	-0.16345	0.00939
65	6	3.22	24	180417-140802	180417-144935	911.38199	0.24027	0.00841	-0.18688	0.00939
65	6	3.22	24	180417-140802	180417-144935	911.45517	0.25554	0.00841	-0.18875	0.00939
65	6	3.22	24	180417-140802	180417-144935	911.48236	0.28094	0.00841	-0.20621	0.00939
65	6	3.22	24	180417-140802	180417-144935	911.70339	0.29671	0.00841	-0.24373	0.00939
65	6	3.22	24	180417-140802	180417-144935	911.72747	0.29840	0.00841	-0.21702	0.00939
65	6	3.22	24	180417-140802	180417-144935	911.85853	0.31134	0.00841	-0.25611	0.00939
65	6	3.22	24	180417-140802	180417-144935	911.86545	0.31876	0.00841	-0.25696	0.00939
65	6	3.22	24	180417-140802	180417-144935	912.08520	0.38207	0.00841	-0.29464	0.00939
66	6	3.22	8	180425-174109	180425-165450	907.93978	-0.14133	0.04686	0.25046	0.03911
66	6	3.22	8	180425-174109	180425-165450	908.07190	-0.10162	0.04686	0.27042	0.03911
66	6	3.22	8	180425-174109	180425-165450	908.14035	-0.11385	0.04686	0.29508	0.03911
66	6	3.22	8	180425-174109	180425-165450	908.37658	-0.14248	0.04686	0.22278	0.03911
66	6	3.22	8	180425-174109	180425-165450	908.46891	-0.17477	0.04686	0.25041	0.03911
66	6	3.22	8	180425-174109	180425-165450	908.48592	-0.14616	0.04686	0.14364	0.03911
66	6	3.22	8	180425-174109	180425-165450	908.65624	-0.08420	0.04686	0.15833	0.03911
66	6	3.22	8	180425-174109	180425-165450	908.72397	-0.04023	0.04686	0.10112	0.03911
66	6	3.22	8	180425-174109	180425-165450	908.88161	-0.11200	0.04686	0.09044	0.03911
66	6	3.22	8	180425-174109	180425-165450	908.91950	-0.09779	0.04686	0.10600	0.03911
66	6	3.22	8	180425-174109	180425-165450	908.95961	-0.05964	0.04686	0.18266	0.03911
66	6	3.22	8	180425-174109	180425-165450	909.16553	-0.06854	0.04686	0.02019	0.03911
66	6	3.22	8	180425-174109	180425-165450	909.17765	0.02217	0.04686	0.11760	0.03911
66	6	3.22	8	180425-174109	180425-165450	909.31480	-0.02452	0.04686	0.08665	0.03911
66	6	3.22	8	180425-174109	180425-165450	909.48008	-0.16392	0.04686	0.03130	0.03911
66	6	3.22	8	180425-174109	180425-165450	909.50504	0.03933	0.04686	0.02289	0.03911
66	6	3.22	8	180425-174109	180425-165450	909.62363	-0.00223	0.04686	0.03486	0.03911
66	6	3.22	8	180425-174109	180425-165450	909.73125	0.00948	0.04686	0.06100	0.03911
66	6	3.22	8	180425-174109	180425-165450	909.83511	-0.00272	0.04686	0.02761	0.03911
66	6	3.22	8	180425-174109	180425-165450	909.87515	0.02400	0.04686	0.11127	0.03911
66	6	3.22	8	180425-174109	180425-165450	909.99085	0.07492	0.04686	0.03470	0.03911
66	6	3.22	8	180425-174109	180425-165450	910.16959	0.10596	0.04686	0.07835	0.03911
66	6	3.22	8	180425-174109	180425-165450	910.20726	0.12574	0.04686	0.01041	0.03911
66	6	3.22	8	180425-174109	180425-165450	910.30127	0.09645	0.04686	0.00754	0.03911
66	6	3.22	8	180425-174109	180425-165450	910.33503	0.07065	0.04686	-0.08603	0.03911
66	6	3.22	8	180425-174109	180425-165450	910.57383	0.10073	0.04686	-0.02958	0.03911
66	6	3.22	8	180425-174109	180425-165450	910.66078	0.09118	0.04686	-0.12110	0.03911
66	6	3.22	8	180425-174109	180425-165450	910.70593	0.08564	0.04686	-0.03381	0.03911
66	6	3.22	8	180425-174109	180425-165450	910.88151	0.24637	0.04686	-0.11015	0.03911
66	6	3.22	8	180425-174109	180425-165450	910.98006	0.20939	0.04686	-0.15313	0.03911
66	6	3.22	8	180425-174109	180425-165450	911.13011	0.25367	0.04686	-0.12696	0.03911
66	6	3.22	8	180425-174109	180425-165450	911.20987	0.18446	0.04686	-0.22124	0.03911
66	6	3.22	8	180425-174109	180425-165450	911.27561	0.26071	0.04686	-0.08973	0.03911
66	6	3.22	8	180425-174109	180425-165450	911.38208	0.13217	0.04686	-0.13450	0.03911
66	6	3.22	8	180425-174109	180425-165450	911.45526	0.21174	0.04686	-0.20979	0.03911
66	6	3.22	8	180425-174109	180425-165450	911.48245	0.31019	0.04686	-0.17654	0.03911
66	6	3.22	8	180425-174109	180425-165450	911.70348	0.21384	0.04686	-0.14020	0.03911
66	6	3.22	8	180425-174109	180425-165450	911.72755	0.30955	0.04686	-0.22239	0.03911
66	6	3.22	8	180425-174109	180425-165450	911.85862	0.26695	0.04686	-0.20168	0.03911
66	6	3.22	8	180425-174109	180425-165450	911.86553	0.33602	0.04686	-0.23932	0.03911
66	6	3.22	8	180425-174109	180425-165450	912.08528	0.30487	0.04686	-0.23562	0.03911
67	6	3.22	8	180426-123931	180426-115431	907.93978	-0.23916	0.03826	0.28301	0.03794
67	6	3.22	8	180426-123931	180426-115431	908.07190	-0.21515	0.03826	0.23087	0.03794
67	6	3.22	8	180426-123931	180426-115431	908.14035	-0.17455	0.03826	0.27722	0.03794
67	6	3.22	8	180426-123931	180426-115431	908.37658	-0.15037	0.03826	0.17112	0.03794
67	6	3.22	8	180426-123931	180426-115431	908.46891	-0.15329	0.03826	0.14741	0.03794
67	6	3.22	8	180426-123931	180426-115431	908.48592	-0.15201	0.03826	0.25507	0.03794
67	6	3.22	8	180426-123931	180426-115431	908.65624	-0.13046	0.03826	0.09384	0.03794
67	6	3.22	8	180426-123931	180426-115431	908.72397	-0.09441	0.03826	0.19529	0.03794
67	6	3.22	8	180426-123931	180426-115431	908.88161	-0.09092	0.03826	0.08926	0.03794
67	6	3.22	8	180426-123931	180426-115431	908.91950	-0.07148	0.03826	0.13367	0.03794
67	6	3.22	8	180426-123931	180426-115431	908.95961	-0.07144	0.03826	0.14366	0.03794
67	6	3.22	8	180426-123931	180426-115431	909.16553	-0.13910	0.03826	0.07938	0.03794
67	6	3.22	8	180426-123931	180426-115431	909.17765	-0.07710	0.03826	0.06935	0.03794
67	6	3.22	8	180426-123931	180426-115431	909.31480	-0.03162	0.03826	0.10378	0.03794
67	6	3.22	8	180426-123931	180426-115431	909.48008	0.00619	0.03826	0.06795	0.03794
67	6	3.22	8	180426-123931	180426-115431	909.50504	0.09263	0.03826	0.06897	0.03794
67	6	3.22	8	180426-123931	180426-115431	909.62363	-0.06548	0.03826	0.06950	0.03794
67	6	3.22	8	180426-123931	180426-115431	909.73125	0.00085	0.03826	0.11346	0.03794
67	6	3.22	8	180426-123931	180426-115431	909.83511	0.01551	0.03826	0.04682	0.03794
67	6	3.22	8	180426-123931	180426-115431	909.87515	0.12286	0.03826	0.04170	0.03794
67	6	3.22	8	180426-123931	180426-115431	909.99085	0.06822	0.03826	0.03227	0.03794
67	6	3.22	8	180426-123931	180426-115431	910.16959	0.11668	0.03826	-0.03466	0.03794
67	6	3.22	8	180426-123931	180426-115431	910.20726	0.07822	0.03826	-0.01475	0.03794
67	6	3.22	8	180426-123931	180426-115431	910.30127	0.08462	0.03826	-0.03794	0.03794
67	6	3.22	8	180426-123931	180426-115431	910.33503	0.07965	0.03826	-0.02012	0.03794
67	6	3.22	8	180426-123931	180426-115431	910.57383	0.12791	0.03826	-0.04507	0.03794
67	6	3.22	8	180426-123931	180426-115431	910.66078	0.09170	0.03826	-0.08679	0.03794
67	6	3.22	8	180426-123931	180426-115431	910.70593	0.15397	0.03826	-0.12412	0.03794
67	6	3.22	8	180426-123931	180426-115431	910.88151	0.24318	0.03826	-0.10944	0.03794
67	6	3.22	8	180426-123931	180426-115431	910.98006	0.12422	0.03826	-0.12161	0.03794
67	6	3.22	8	180426-123931	180426-115431	911.13011	0.22039	0.03826	-0.09376	0.03794
67	6	3.22	8	180426-123931	180426-115431	911.20987	0.24802	0.03826	-0.19079	0.03794
67	6	3.22	8	180426-123931	180426-115431	911.27561	0.26076	0.03826	-0.17492	0.03794
67	6	3.22	8	180426-123931	180426-115431	911.38208	0.19567	0.03826	-0.11604	0.03794
67	6	3.22	8	180426-123931	180426-115431	911.45526	0.20180	0.03826	-0.15392	0.03794
67	6	3.22	8	180426-123931	180426-115431	911.48245	0.20186	0.03826	-0.18228	0.03794
67	6	3.22	8	180426-123931	180426-115431	911.70348	0.27902	0.03826	-0.22289	0.03794
67	6	3.22	8	180426-123931	180426-115431	911.72755	0.28268	0.03826	-0.18090	0.03794
67	6	3.22	8	180426-123931	180426-115431	911.85862	0.28505	0.03826	-0.24417	0.03794
67	6	3.22	8	180426-123931	180426-115431	911.86553	0.38315	0.03826	-0.25285	0.03794
67	6	3.22	8	180426-123931	180426-115431	912.08528	0.34800	0.03826	-0.32552	0.03794
68	6	3.22	8	180426-134253	180426-143110	907.93978	-0.21789	0.04352	0.24235	0.03969
68	6	3.22	8	180426-134253	180426-143110	908.07190	-0.24161	0.04352	0.27449	0.03969
68	6	3.22	8	180426-134253	180426-143110	908.14035	-0.16833	0.04352	0.25027	0.03969
68	6	3.22	8	180426-134253	180426-143110	908.37658	-0.11832	0.04352	0.27698	0.03969
68	6	3.22	8	180426-134253	180426-143110	908.46891	-0.11680	0.04352	0.26595	0.03969
68	6	3.22	8	180426-134253	180426-143110	908.48592	-0.11120	0.04352	0.13988	0.03969
68	6	3.22	8	180426-134253	180426-143110	908.65624	-0.19045	0.04352	0.22722	0.03969
