Waveguide Carrier Frequency [MHz],Offset Frequency [Hz]zero,B_x [Gauss]zero,B_y [Gauss]zero,Pre-Quench 910 Statezero,Mass Flow Rate [CC]zero,Average Phase [rad]zero,Phase Error [rad]zero,Combiner/Harmonic,Date Stringzero,Zero/Pizero,rf Field Amplitude [V/cm]zero,Proton Deflector Statezero,Proton Deflector Voltage [V]zero,Accelerating Voltage [kV]zero,Zero Date,Pi Date,Waveguide Separation [cm],Offset Frequency [Hz]pi,B_x [Gauss]pi,B_y [Gauss]pi,Pre-Quench 910 Statepi,Mass Flow Rate [CC]pi,Average Phase [rad]pi,Phase Error [rad]pi,Date Stringpi,Zero/Pipi,rf Field Amplitude [V/cm]pi,Proton Deflector Statepi,Proton Deflector Voltage [V]pi,Accelerating Voltage [kV]pi
909.6991068,625,0,0,off,0.25,0.004312735,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.139210355,0.042526171,180413-123041,pi,8,ON 12,0,49.86
909.8029685,625,0,0,off,0.25,0.188028569,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.140135032,0.042526171,180413-123041,pi,8,ON 12,0,49.86
909.8430125,625,0,0,off,0.25,0.082451478,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.13745794,0.042526171,180413-123041,pi,8,ON 12,0,49.86
909.9587058,625,0,0,off,0.25,0.188830196,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.245198034,0.042526171,180413-123041,pi,8,ON 12,0,49.86
910.1374473,625,0,0,off,0.25,0.178092362,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.09684732,0.042526171,180413-123041,pi,8,ON 12,0,49.86
910.1751155,625,0,0,off,0.25,0.175996642,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.189408101,0.042526171,180413-123041,pi,8,ON 12,0,49.86
910.2691294,625,0,0,off,0.25,0.215010465,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.083421045,0.042526171,180413-123041,pi,8,ON 12,0,49.86
910.3028874,625,0,0,off,0.25,0.119386887,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.136207981,0.042526171,180413-123041,pi,8,ON 12,0,49.86
910.5416918,625,0,0,off,0.25,0.210048256,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.001832287,0.042526171,180413-123041,pi,8,ON 12,0,49.86
910.6286424,625,0,0,off,0.25,0.243343363,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.08554163,0.042526171,180413-123041,pi,8,ON 12,0,49.86
910.6737947,625,0,0,off,0.25,0.265266315,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.111825762,0.042526171,180413-123041,pi,8,ON 12,0,49.86
910.8493662,625,0,0,off,0.25,0.265067914,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.095998061,0.042526171,180413-123041,pi,8,ON 12,0,49.86
910.9479212,625,0,0,off,0.25,0.299224946,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.049972999,0.042526171,180413-123041,pi,8,ON 12,0,49.86
911.0979654,625,0,0,off,0.25,0.333167711,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.027430692,0.042526171,180413-123041,pi,8,ON 12,0,49.86
911.1777308,625,0,0,off,0.25,0.334143957,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.029921533,0.042526171,180413-123041,pi,8,ON 12,0,49.86
911.2434674,625,0,0,off,0.25,0.252069279,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.059699018,0.042526171,180413-123041,pi,8,ON 12,0,49.86
911.3499375,625,0,0,off,0.25,0.321704988,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.014223111,0.042526171,180413-123041,pi,8,ON 12,0,49.86
911.4231179,625,0,0,off,0.25,0.332679615,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.063025135,0.042526171,180413-123041,pi,8,ON 12,0,49.86
911.450308,625,0,0,off,0.25,0.310159086,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.029242312,0.042526171,180413-123041,pi,8,ON 12,0,49.86
911.6713376,625,0,0,off,0.25,0.378574592,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.084332271,0.042526171,180413-123041,pi,8,ON 12,0,49.86
911.695414,625,0,0,off,0.25,0.407373532,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.028014549,0.042526171,180413-123041,pi,8,ON 12,0,49.86
911.8264762,625,0,0,off,0.25,0.440240497,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.132525624,0.042526171,180413-123041,pi,8,ON 12,0,49.86
911.8333941,625,0,0,off,0.25,0.433087114,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.202197487,0.042526171,180413-123041,pi,8,ON 12,0,49.86
912.0531435,625,0,0,off,0.25,0.421340252,0.048596637,"Combiner 1, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.117370916,0.042526171,180413-123041,pi,8,ON 12,0,49.86
907.9076432,625,0,0,off,0.25,-0.308388385,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.20194259,0.042526144,180413-123041,pi,8,ON 12,0,49.86
908.0397615,625,0,0,off,0.25,-0.254297134,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.158091816,0.042526144,180413-123041,pi,8,ON 12,0,49.86
908.1082071,625,0,0,off,0.25,-0.21582175,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.161721872,0.042526144,180413-123041,pi,8,ON 12,0,49.86
908.3444354,625,0,0,off,0.25,-0.280171441,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.119964358,0.042526144,180413-123041,pi,8,ON 12,0,49.86
908.4367705,625,0,0,off,0.25,-0.446310587,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.173714905,0.042526144,180413-123041,pi,8,ON 12,0,49.86
908.4537783,625,0,0,off,0.25,-0.242738125,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.162946817,0.042526144,180413-123041,pi,8,ON 12,0,49.86
908.6240957,625,0,0,off,0.25,-0.158846352,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.098350622,0.042526144,180413-123041,pi,8,ON 12,0,49.86
908.6918276,625,0,0,off,0.25,-0.275984455,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.078652542,0.042526144,180413-123041,pi,8,ON 12,0,49.86
908.8494725,625,0,0,off,0.25,-0.193194155,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.076087471,0.042526144,180413-123041,pi,8,ON 12,0,49.86
908.8873574,625,0,0,off,0.25,-0.155655835,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.069342941,0.042526144,180413-123041,pi,8,ON 12,0,49.86
908.9274661,625,0,0,off,0.25,-0.172049531,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.026763207,0.042526144,180413-123041,pi,8,ON 12,0,49.86
909.1333918,625,0,0,off,0.25,-0.24868022,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.016640634,0.042526144,180413-123041,pi,8,ON 12,0,49.86
909.1455122,625,0,0,off,0.25,-0.169417314,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.008477041,0.042526144,180413-123041,pi,8,ON 12,0,49.86
909.2826558,625,0,0,off,0.25,-0.104030365,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.021220561,0.042526144,180413-123041,pi,8,ON 12,0,49.86
909.4479428,625,0,0,off,0.25,-0.190236964,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.018822023,0.042526144,180413-123041,pi,8,ON 12,0,49.86
909.4728986,625,0,0,off,0.25,-0.108545978,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.0717245,0.042526144,180413-123041,pi,8,ON 12,0,49.86
909.5914905,625,0,0,off,0.25,-0.064086759,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.052469673,0.042526144,180413-123041,pi,8,ON 12,0,49.86
909.6991068,625,0,0,off,0.25,-0.214549879,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.079668898,0.042526144,180413-123041,pi,8,ON 12,0,49.86
909.8029685,625,0,0,off,0.25,-0.031349453,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.078995008,0.042526144,180413-123041,pi,8,ON 12,0,49.86
909.8430125,625,0,0,off,0.25,-0.137003491,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.081821791,0.042526144,180413-123041,pi,8,ON 12,0,49.86
909.9587058,625,0,0,off,0.25,-0.031322926,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,0.025199938,0.042526144,180413-123041,pi,8,ON 12,0,49.86
910.1374473,625,0,0,off,0.25,-0.043061556,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.12421404,0.042526144,180413-123041,pi,8,ON 12,0,49.86
910.1751155,625,0,0,off,0.25,-0.045369025,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.031774361,0.042526144,180413-123041,pi,8,ON 12,0,49.86
910.2691294,625,0,0,off,0.25,-0.007213351,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.13833709,0.042526144,180413-123041,pi,8,ON 12,0,49.86
910.3028874,625,0,0,off,0.25,-0.102791088,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.08577286,0.042526144,180413-123041,pi,8,ON 12,0,49.86
910.5416918,625,0,0,off,0.25,-0.013505802,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.225139873,0.042526144,180413-123041,pi,8,ON 12,0,49.86
910.6286424,625,0,0,off,0.25,0.01911569,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.138356799,0.042526144,180413-123041,pi,8,ON 12,0,49.86
910.6737947,625,0,0,off,0.25,0.040832358,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.112259458,0.042526144,180413-123041,pi,8,ON 12,0,49.86
910.8493662,625,0,0,off,0.25,0.040111377,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.128611678,0.042526144,180413-123041,pi,8,ON 12,0,49.86
910.9479212,625,0,0,off,0.25,0.074026653,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.175205053,0.042526144,180413-123041,pi,8,ON 12,0,49.86
911.0979654,625,0,0,off,0.25,0.107249634,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.253494567,0.042526144,180413-123041,pi,8,ON 12,0,49.86
911.1777308,625,0,0,off,0.25,0.107447216,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.196732638,0.042526144,180413-123041,pi,8,ON 12,0,49.86
911.2434674,625,0,0,off,0.25,0.024691362,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.286893461,0.042526144,180413-123041,pi,8,ON 12,0,49.86
911.3499375,625,0,0,off,0.25,0.093948087,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.241513578,0.042526144,180413-123041,pi,8,ON 12,0,49.86
911.4231179,625,0,0,off,0.25,0.105025693,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.290829968,0.042526144,180413-123041,pi,8,ON 12,0,49.86
911.450308,625,0,0,off,0.25,0.082032789,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.257113829,0.042526144,180413-123041,pi,8,ON 12,0,49.86
911.6713376,625,0,0,off,0.25,0.148750901,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.313996541,0.042526144,180413-123041,pi,8,ON 12,0,49.86
911.695414,625,0,0,off,0.25,0.17753077,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.25744587,0.042526144,180413-123041,pi,8,ON 12,0,49.86
911.8264762,625,0,0,off,0.25,0.209201935,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.363050622,0.042526144,180413-123041,pi,8,ON 12,0,49.86
911.8333941,625,0,0,off,0.25,0.202032834,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.432840839,0.042526144,180413-123041,pi,8,ON 12,0,49.86
912.0531435,625,0,0,off,0.25,0.189056843,0.048597092,"Combiner 2, Harmonic 1",180413-120025,0,8,ON 12,0,49.86,180413-120025,180413-123041,6,625,0,0,off,0.25,-0.349178545,0.042526144,180413-123041,pi,8,ON 12,0,49.86
907.9076432,625,0,0,off,0.25,-0.095000002,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.39351776,0.044475517,180413-131123,pi,8,ON 12,0,49.86
908.0397615,625,0,0,off,0.25,-0.089336387,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.331256963,0.044475517,180413-131123,pi,8,ON 12,0,49.86
908.1082071,625,0,0,off,0.25,-0.024477233,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.406054498,0.044475517,180413-131123,pi,8,ON 12,0,49.86
908.3444354,625,0,0,off,0.25,-0.138120619,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.336588029,0.044475517,180413-131123,pi,8,ON 12,0,49.86
908.4367705,625,0,0,off,0.25,-0.038546453,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.38149377,0.044475517,180413-131123,pi,8,ON 12,0,49.86
908.4537783,625,0,0,off,0.25,-0.110272564,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.268820613,0.044475517,180413-131123,pi,8,ON 12,0,49.86
908.6240957,625,0,0,off,0.25,-0.016996443,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.279348577,0.044475517,180413-131123,pi,8,ON 12,0,49.86
908.6918276,625,0,0,off,0.25,0.057970791,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.258207324,0.044475517,180413-131123,pi,8,ON 12,0,49.86
908.8494725,625,0,0,off,0.25,0.039378811,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.242103466,0.044475517,180413-131123,pi,8,ON 12,0,49.86
908.8873574,625,0,0,off,0.25,-0.003611885,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.212891323,0.044475517,180413-131123,pi,8,ON 12,0,49.86
908.9274661,625,0,0,off,0.25,0.017115764,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.160854649,0.044475517,180413-131123,pi,8,ON 12,0,49.86
909.1333918,625,0,0,off,0.25,0.010095782,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.271525029,0.044475517,180413-131123,pi,8,ON 12,0,49.86
909.1455122,625,0,0,off,0.25,-0.021544424,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.197197383,0.044475517,180413-131123,pi,8,ON 12,0,49.86
909.2826558,625,0,0,off,0.25,0.128938288,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.203317127,0.044475517,180413-131123,pi,8,ON 12,0,49.86
909.4479428,625,0,0,off,0.25,0.08862214,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.131192572,0.044475517,180413-131123,pi,8,ON 12,0,49.86
909.4728986,625,0,0,off,0.25,0.059792206,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.190994951,0.044475517,180413-131123,pi,8,ON 12,0,49.86
909.5914905,625,0,0,off,0.25,0.0854332,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.242237325,0.044475517,180413-131123,pi,8,ON 12,0,49.86
909.6991068,625,0,0,off,0.25,0.162367718,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.126632326,0.044475517,180413-131123,pi,8,ON 12,0,49.86
909.8029685,625,0,0,off,0.25,0.109425607,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.116212322,0.044475517,180413-131123,pi,8,ON 12,0,49.86
909.8430125,625,0,0,off,0.25,0.111324954,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.198341296,0.044475517,180413-131123,pi,8,ON 12,0,49.86
909.9587058,625,0,0,off,0.25,0.170426208,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.061400299,0.044475517,180413-131123,pi,8,ON 12,0,49.86
910.1374473,625,0,0,off,0.25,0.16624025,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.163400404,0.044475517,180413-131123,pi,8,ON 12,0,49.86
910.1751155,625,0,0,off,0.25,0.286921753,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.097926649,0.044475517,180413-131123,pi,8,ON 12,0,49.86
910.2691294,625,0,0,off,0.25,0.204830993,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.136588999,0.044475517,180413-131123,pi,8,ON 12,0,49.86
910.3028874,625,0,0,off,0.25,0.252654263,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.098478317,0.044475517,180413-131123,pi,8,ON 12,0,49.86
910.5416918,625,0,0,off,0.25,0.162935176,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.012307848,0.044475517,180413-131123,pi,8,ON 12,0,49.86
910.6286424,625,0,0,off,0.25,0.253876309,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.071532862,0.044475517,180413-131123,pi,8,ON 12,0,49.86
910.6737947,625,0,0,off,0.25,0.294044818,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.031327168,0.044475517,180413-131123,pi,8,ON 12,0,49.86
910.8493662,625,0,0,off,0.25,0.339733193,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.028596621,0.044475517,180413-131123,pi,8,ON 12,0,49.86
910.9479212,625,0,0,off,0.25,0.261260924,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,-0.042883459,0.044475517,180413-131123,pi,8,ON 12,0,49.86
911.0979654,625,0,0,off,0.25,0.314811386,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,0.04818582,0.044475517,180413-131123,pi,8,ON 12,0,49.86
911.1777308,625,0,0,off,0.25,0.353491785,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,-0.023611385,0.044475517,180413-131123,pi,8,ON 12,0,49.86
911.2434674,625,0,0,off,0.25,0.38619787,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,-0.023216548,0.044475517,180413-131123,pi,8,ON 12,0,49.86
911.3499375,625,0,0,off,0.25,0.269771372,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,-0.030499069,0.044475517,180413-131123,pi,8,ON 12,0,49.86
911.4231179,625,0,0,off,0.25,0.329494191,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,-0.031289791,0.044475517,180413-131123,pi,8,ON 12,0,49.86
911.450308,625,0,0,off,0.25,0.39526341,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,-0.09518799,0.044475517,180413-131123,pi,8,ON 12,0,49.86
911.6713376,625,0,0,off,0.25,0.416527332,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,-0.103339125,0.044475517,180413-131123,pi,8,ON 12,0,49.86
911.695414,625,0,0,off,0.25,0.352650538,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,-0.092680968,0.044475517,180413-131123,pi,8,ON 12,0,49.86
911.8264762,625,0,0,off,0.25,0.404744367,0.045680566,"Combiner 1, Harmonic 1",180413-134220,0,8,ON 12,0,49.86,180413-134220,180413-131123,6,625,0,0,off,0.25,-0.113225325,0.044475517,180413-131123,pi,8,ON 12,0,49.86
